year,ccode,haletype,sex,dale,ef,tropical,deathsciv,deathstotal,osv,intensity,civilwar,civilwarborder,civilwarmagnitude,xpolity,idps,refugeesoutflow,urbangrowth,urbanpop,gdppc,pop,helog,gini,hdi,pko3000,pko5000,pko10000,pkoyears3000,pkoyears5000,pkoyears10000,deathscivlog,deathstotallog,osvlog,idpslog,refugeesoutflowlog,urbanpoplog,poplog,gdppclog,ext_sup,region_code,subregion_name,subregion_code,region_name,pko_name,pkoany,pkoyearsany,pko_mission_count,ongoing2015,ep_end,start_year,years_since_last_ep,total_years_since_last_ep,end_year,conflict_years,total_conflict_years,priorpko,revintensity,pkoyearsanyrevint,pkoyears3000revint,cem_strata,cem_matched,cem_weights,xpolity_mean_impute,helog_mean_impute,gini_mean_impute,xpolity_med_impute,helog_med_impute,gini_med_impute,osv_per1000,deathstotal_per1000,idps_per1000,pko_bt,pkoobserve_bt,pkopeace_bt,pkocease_bt,pkoelect_bt,pkodddr_bt,pkosecurity_bt,pkotrain_bt,pkowomchild_bt,deathsciv_new,deathstotal_new,pko_bt_bin,pa_binary,add_cease,add_pko,active_conflict,termdur,num_of_full_agreements,num_of_partial_agreements,num_of_initiating_agreements,num_of_inclusive_agreements,num_of_exclusive_agreements,num_process_frame,num_final_frame,num_reaffirm_frame,num_agreement_ended,num_agreement_not_ended,xpolity_knn,helog_knn,gini_knn,ef_knn,hdi_knn,urbangrowth_knn,deathstotal_and_osv_10000,deathstotal_and_osv_log,xpolity_cat,idps_per1000_std_devs,idps_no0,idps_under1000
2000,160,2,3,65.6999969482422,0.254899978637695,0,0,0,0,0,0,0,0,5.099999904632568,0,2604,0.23390045762062073,88.03710174560547,6619.29931640625,34513592,6.920000076293945,46.839298248291016,0.65420001745224,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,7.864807605743408,4.477871894836426,17.356863021850586,8.797746658325195,0,19,Latin  America and the Caribbean,419,Americas,NA,0,0,0,0,0,1955,0,0,2015,0,41,0,3,0,0,11,0,0,5.099999904632568,6.920000076293945,46.839298248291016,5.099999904632568,6.920000076293945,46.839298248291016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.099999904632568,6.920000076293945,46.839298248291016,0.254899978637695,0.65420001745224,0.23390045762062073,0,0,0,1,0,0
2000,165,2,3,66.5999984741211,0.217599987983704,0,0,0,0,0,0,0,0,7,0,3060,0.3109993040561676,90.38059997558594,5286.103515625,3200995,6.840000152587891,43.07933807373047,0.6144999861717224,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,8.02617359161377,4.504140377044678,14.978972434997559,8.57283878326416,0,19,Latin  America and the Caribbean,419,Americas,NA,0,0,0,0,1,1972,10,43,1972,0,1,0,3,0,0,3,1,0.22000000000000003,7,6.840000152587891,43.07933807373047,7,6.840000152587891,43.07933807373047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.840000152587891,43.07933807373047,0.217599987983704,0.6144999861717224,0.3109993040561676,0,0,1,1,0,0
2000,2,2,3,67.4000015258789,0.490957021713257,0,0,0,0,0,0.4000000059604645,0.20000000298023224,0.4000000059604645,7,0,952,0.3652999997138977,77.04810333251953,28091.796875,262927728,8.300000190734863,38.77928924560547,0.8571000099182129,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,6.858575344085693,4.344559669494629,19.38739013671875,10.243233680725098,0,19,Northern America,21,Americas,NA,0,0,0,0,1,1950,10,26,1989,0,1,0,3,0,0,3,1,0.22000000000000003,7,8.300000190734863,38.77928924560547,7,8.300000190734863,38.77928924560547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8.300000190734863,38.77928924560547,0.490957021713257,0.8571000099182129,0.3652999997138977,0,0,1,1,0,0
2000,20,2,3,70.4000015258789,0.59634006023407,0,1,69,0,0,0,0,0,7,0,72,0.2541000247001648,77.6447982788086,20991.634765625,29051526,7.760000228881836,34.08577346801758,0.8159000277519226,0,0,0,0,0,0,0.00995033048093319,4.234251499176025,-18.420680743952367,-4.605170249938965,4.2768049240112305,4.352273464202881,17.184581756591797,9.951879501342773,0,19,Northern America,21,Americas,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,3,1,0.22000000000000003,7,7.760000228881836,34.08577346801758,7,7.760000228881836,34.08577346801758,0,0.069,0,0,0,0,0,0,0,0,0,0,0.001,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.760000228881836,34.08577346801758,0.59634006023407,0.8159000277519226,0.2541000247001648,6.900000000000001e-6,20.352202157004854,1,1,0,0
2000,200,2,3,69,0.324487388134003,0,36,139,86,1,0,0,0,7,0,540,0.04010009765625,78.33100128173828,22188.54296875,57871500,7.320000171661377,35.17320251464844,0.7573000192642212,0,0,0,0,0,0,3.583796739578247,4.934545993804932,4.454347296369787,-4.605170249938965,6.291587829589844,4.3610711097717285,17.873735427856445,10.007331848144531,0,150,Northern Europe,154,Europe,NA,0,0,0,1,0,1946,0,0,2015,10,64,0,2,0,0,87,1,3.3000000000000003,7,7.320000171661377,35.17320251464844,7,7.320000171661377,35.17320251464844,0.086,0.139,0,0,0,0,0,0,0,0,0,0,0.036,0.139,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,7,7.320000171661377,35.17320251464844,0.324487388134003,0.7573000192642212,0.04010009765625,0.008613899999999999,27.481813200491608,1,1,0,0
2000,205,2,3,67.8000030517578,0.170999944210052,0,0,0,0,0,0.5,0.5,1,7,0,8,0.2105998992919922,57.865299224853516,18073.046875,3606572.75,7.360000133514404,33.91666793823242,0.715499997138977,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,2.080690860748291,4.058290481567383,15.098268508911133,9.802177429199219,0,150,Northern Europe,154,Europe,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,3,1,0.22000000000000003,7,7.360000133514404,33.91666793823242,7,7.360000133514404,33.91666793823242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.360000133514404,33.91666793823242,0.170999944210052,0.715499997138977,0.2105998992919922,0,0,1,1,0,0
2000,210,2,3,69.1999969482422,0.076800048351288,0,2,2,0,0,0,0,0,7,0,419,0.7734001278877258,72.3479995727539,24534.666015625,15349731,7.619999885559082,29.584583282470703,0.7929999828338623,0,0,0,0,0,0,0.69813472032547,0.69813472032547,-18.420680743952367,-4.605170249938965,6.0378947257995605,4.281626224517822,16.546607971191406,10.107842445373535,0,150,Western Europe,155,Europe,NA,0,0,0,0,1,1962,10,53,1962,0,1,0,3,0,0,3,1,0.22000000000000003,7,7.619999885559082,29.584583282470703,7,7.619999885559082,29.584583282470703,0,0.002,0,0,0,0,0,0,0,0,0,0,0.002,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.619999885559082,29.584583282470703,0.076800048351288,0.7929999828338623,0.7734001278877258,2e-7,16.811242881518265,1,1,0,0
2000,211,2,3,68.9000015258789,0.567000031471252,0,0,0,0,0,0,0,0,7,0,50,0.07730026543140411,96.73149871826172,23727.171875,10096265,7.659999847412109,28.8422908782959,0.7820000052452087,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,3.9122231006622314,4.572042465209961,16.127676010131836,10.074377059936523,0,150,Western Europe,155,Europe,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,3,1,0.22000000000000003,7,7.659999847412109,28.8422908782959,7,7.659999847412109,28.8422908782959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.659999847412109,28.8422908782959,0.567000031471252,0.7820000052452087,0.07730026543140411,0,0,1,1,0,0
2000,212,2,3,69.3000030517578,NA,0,0,0,0,0,0,0,0,7,0,0,0.25569993257522583,82.2781982421875,43529.09765625,403272.71875,7.699999809265137,26.652381896972656,0.6448000073432922,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,-4.605170249938965,4.4102277755737305,12.907368659973145,10.681184768676758,0,150,Western Europe,155,Europe,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,3,1,0.22000000000000003,7,7.699999809265137,26.652381896972656,7,7.699999809265137,26.652381896972656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.699999809265137,26.652381896972656,0.45918094709906326,0.6448000073432922,0.25569993257522583,0,0,1,1,0,0
2000,220,2,3,70.3000030517578,0.272073984146118,0,0,0,8,0,0,0,0,6,0,289,0.16640014946460724,74.82759857177734,23483.197265625,59316624,7.630000114440918,29.586904525756836,0.7067000269889832,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,2.079441542929836,-4.605170249938965,5.66646146774292,4.3153204917907715,17.898399353027344,10.064041137695312,0,150,Western Europe,155,Europe,NA,0,0,0,0,0,1946,0,0,2015,0,54,0,3,0,0,3,1,0.22000000000000003,6,7.630000114440918,29.586904525756836,6,7.630000114440918,29.586904525756836,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7.630000114440918,29.586904525756836,0.272073984146118,0.7067000269889832,0.16640014946460724,8e-4,25.105292471632794,0,1,0,0
2000,225,2,3,70.0999984741211,0.575165033340454,0,0,0,0,0,0,0,0,7,0,291,-0.054799653589725494,73.680999755859375,40413.12109375,6947751.5,7.949999809265137,32.94166564941406,0.7329999804496765,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,5.6733574867248535,4.299880504608154,15.753928184509277,10.60690975189209,0,150,Western Europe,155,Europe,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,3,1,0.22000000000000003,7,7.949999809265137,32.94166564941406,7,7.949999809265137,32.94166564941406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.949999809265137,32.94166564941406,0.575165033340454,0.7329999804496765,-0.054799653589725494,0,0,1,1,0,0
2000,230,2,3,70.5999984741211,0.502161979675293,0,20,145,0,1,0,0,0,7,0,624,0.10550002753734589,75.804901123046875,14468.806640625,39546472,7.099999904632568,33.415950775146484,0.6646999716758728,0,0,0,0,0,0,2.996232032775879,4.976802825927734,-18.420680743952367,-4.605170249938965,6.436166286468506,4.32829475402832,17.49298667907715,9.579751014709473,0,150,Southern Europe,39,Europe,NA,0,0,0,0,0,1978,0,0,2015,1,37,0,2,0,0,87,1,3.3000000000000003,7,7.099999904632568,33.415950775146484,7,7.099999904632568,33.415950775146484,0,0.145,0,0,0,0,0,0,0,0,0,0,0.02,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.099999904632568,33.415950775146484,0.502161979675293,0.6646999716758728,0.10550002753734589,1.4499999999999998e-5,21.09482939406855,1,1,0,0
2000,235,2,3,68.1999969482422,0.03959995508194,0,0,0,0,0,0,0,0,7,0,513,0.6352001428604126,50.78879928588867,10313.767578125,10039479,7.099999904632568,35.96428680419922,0.6126999855041504,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,6.24029541015625,3.927872657775879,16.12203598022461,9.241235733032227,0,150,Southern Europe,39,Europe,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,3,1,0.22000000000000003,7,7.099999904632568,35.96428680419922,7,7.099999904632568,35.96428680419922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.099999904632568,35.96428680419922,0.03959995508194,0.6126999855041504,0.6352001428604126,0,0,1,1,0,0
2000,260,2,3,69.1999969482422,0.09492301940918,0,1,5,0,0,0,0,0,7,0,3700,0.17820052802562714,73.865997314453125,25961.111328125,81017512,NA,28.196372985839844,0.748199999332428,0,0,0,0,0,0,0.00995033048093319,1.611435890197754,-18.420680743952367,-4.605170249938965,8.21609115600586,4.3023881912231445,18.210176467895508,10.164355278015137,0,NA,,NA,,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,3,1,0.22000000000000003,7,5.187717,28.196372985839844,7,5.133717,28.196372985839844,0,0.005,0,0,0,0,0,0,0,0,0,0,0.001,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.0890041772929875,28.196372985839844,0.09492301940918,0.748199999332428,0.17820052802562714,5e-7,17.72753358339242,1,1,0,0
2000,290,2,3,65.4000015258789,0.047254979610443,0,0,0,0,0,0.5,0.09047619253396988,1.7999999523162842,6.199999809265137,0,153735,0.04470024257898331,61.47100067138672,3263.916015625,38443548,6.28000020980835,29.977497100830078,0.7123000025749207,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,11.942985534667969,4.118728160858154,17.46470069885254,8.090685844421387,0,150,Eastern Europe,151,Europe,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,3,1,0.22000000000000003,6.199999809265137,6.28000020980835,29.977497100830078,6.199999809265137,6.28000020980835,29.977497100830078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.199999809265137,6.28000020980835,29.977497100830078,0.047254979610443,0.7123000025749207,0.04470024257898331,0,0,0,1,0,0
2000,305,2,3,69.5,0.125631034374237,0,0,0,0,0,0,0,0,7,0,324,-0.27399978041648865,61.72999954223633,25231.4296875,7870838,7.550000190734863,26.80476188659668,0.7049000263214111,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,5.7807745933532715,4.122931957244873,15.87867546081543,10.135846138000488,0,150,Western Europe,155,Europe,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,3,1,0.22000000000000003,7,7.550000190734863,26.80476188659668,7,7.550000190734863,26.80476188659668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.550000190734863,26.80476188659668,0.125631034374237,0.7049000263214111,-0.27399978041648865,0,0,1,1,0,0
2000,31,2,3,63.7000007629395,NA,0,0,0,0,0,0,0,0,NA,0,2,0.25400009751319885,80.8427963256836,15279.6435546875,274276.09375,6.809999942779541,43,NA,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,0.69813472032547,4.392630100250244,12.521890640258789,9.63427734375,0,19,Latin  America and the Caribbean,419,Americas,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,1,0,0,2.620661,6.809999942779541,43,4.2,6.809999942779541,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9429512028019484,6.809999942779541,43,0.3261427785203156,0.5974808010314581,0.25400009751319885,0,0,0,1,0,0
2000,310,2,3,63.5,0.186424016952515,0,0,0,0,0,0.699999988079071,0.10571429133415222,2.0999999046325684,7,0,34122,-0.1107994094491005,65.27130126953125,4255.4013671875,10339465,6.599999904632568,28.468097686767578,0.6725000143051147,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,10.437698364257812,4.17870569229126,16.151477813720703,8.35594654083252,0,150,Eastern Europe,151,Europe,NA,0,0,0,0,1,1956,10,59,1956,0,1,0,3,0,0,3,1,0.22000000000000003,7,6.599999904632568,28.468097686767578,7,6.599999904632568,28.468097686767578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.599999904632568,28.468097686767578,0.186424016952515,0.6725000143051147,-0.1107994094491005,0,0,1,1,0,0
2000,316,2,3,66.1999969482422,0.321595013141632,0,0,0,0,0,0,0,0,7,0,30492,-0.1128997802734375,74.6989974975586,4972.7060546875,10319129,6.849999904632568,23.989444732666016,0.6554999947547913,0,0,0,0,0,0,-4.605170249938965,-4.605170249938965,-18.420680743952367,-4.605170249938965,10.325220108032227,4.313600540161133,16.14950942993164,8.51172161102295,0,150,Eastern Europe,151,Europe,NA,0,0,0,0,NA,NA,10,54,NA,0,0,0,3,0,0,3,1,0.22000000000000003,7,6.849999904632568,23.989444732666016,7,6.849999904632568,23.989444732666016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.849999904632568,23.989444732666016,0.321595013141632,0.6554999947547913,-0.1128997802734375,0,0,1,1,0,0
